transaction_id,customer_id,product_id,quantity,transaction_date,payment_method,discount_pct,total_amount
TX300360,CUST100827,PROD201137,4,2023-07-05,Mobile Pay,20,1693.92
TX300361,CUST100246,PROD201111,3,2021-03-28,Mobile Pay,20,3552.26
TX300362,CUST100433,PROD200137,4,2022-12-24,Credit Card,10,4789.76
TX300363,CUST101116,PROD201131,1,2024-06-13,Debit Card,0,498.81
TX300364,CUST101291,PROD201523,3,2023-06-10,Cash,0,726.48
TX300365,CUST100614,PROD200534,2,2022-07-17,Cash,0,153.04
TX300366,CUST100942,PROD200143,1,2024-08-02,Credit Card,0,955.73
TX300367,CUST100962,PROD200868,1,2021-04-28,Debit Card,0,952.03
TX300368,CUST100623,PROD200655,2,2021-06-03,Mobile Pay,20,676.5
TX300369,CUST100320,PROD200055,4,2024-10-06,Credit Card,10,3722.98
TX300370,CUST100855,PROD200619,1,2024-07-29,Cash,30,550.54
TX300371,CUST100061,PROD201029,1,2023-04-12,Debit Card,0,626.58
TX300372,CUST100299,PROD200541,3,2023-01-15,Credit Card,5,3145.26
TX300373,CUST100402,PROD200446,3,2023-11-17,Credit Card,15,3033.53
TX300374,CUST100954,PROD201408,2,2024-10-23,Cash,5,296.65
TX300375,CUST101326,PROD201330,2,2021-11-24,Credit Card,0,881.54
TX300376,CUST100252,PROD200873,2,2021-03-05,Credit Card,15,1859.17
TX300377,CUST100477,PROD200638,4,2021-10-20,Debit Card,0,2782.32
TX300378,CUST101392,PROD201325,1,2024-05-29,Debit Card,20,83.75
TX300379,CUST100159,PROD201656,2,2024-10-20,Credit Card,0,2230.74
TX300380,CUST100960,PROD201428,3,2023-06-17,Debit Card,20,502.61
TX300381,CUST101189,PROD200610,1,2021-03-13,Debit Card,0,1254.5
TX300382,CUST100204,PROD201701,2,2021-09-16,Credit Card,0,1258.74
TX300383,CUST101290,PROD200836,1,2021-05-18,Debit Card,0,1063.14
TX300384,CUST101161,PROD201776,1,2022-04-29,Debit Card,5,1112.49
TX300385,CUST101391,PROD201585,1,2024-08-14,Credit Card,0,822.21
TX300386,CUST101466,PROD200779,2,2023-01-21,Mobile Pay,20,2174.8
TX300387,CUST100857,PROD200836,1,2023-01-12,Debit Card,15,903.67
TX300388,CUST100759,PROD200509,1,2023-02-24,Credit Card,0,1249.2
TX300389,CUST100720,PROD201096,1,2024-03-07,Credit Card,5,154.73
TX300390,CUST101040,PROD200811,3,2021-03-08,Debit Card,0,1350.42
TX300391,CUST100067,PROD200563,2,2024-05-24,Credit Card,0,2032.4
TX300392,CUST100132,PROD200264,4,2021-11-11,Credit Card,10,3288.64
TX300393,CUST100918,PROD201250,3,2024-10-22,Credit Card,0,3415.98
TX300394,CUST100429,PROD201216,1,2023-07-11,Debit Card,20,1063.3
TX300395,CUST100307,PROD201397,1,2023-01-30,Credit Card,0,1368.25
TX300396,CUST100649,PROD201774,4,2023-02-01,Mobile Pay,10,3545.46
TX300397,CUST101197,PROD200009,4,2023-06-29,Debit Card,15,1989.71
TX300398,CUST100411,PROD200301,3,2021-06-07,Cash,0,3181.38
TX300399,CUST100096,PROD201382,1,2024-03-21,Debit Card,5,106.74
TX300400,CUST101177,PROD201763,4,2021-10-09,Debit Card,0,3771.36
TX300401,CUST101265,PROD200804,3,2023-12-21,Cash,5,76.09
TX300402,CUST101327,PROD201075,4,2023-01-22,Debit Card,5,2719.17
TX300403,CUST101308,PROD201775,1,2023-03-27,Credit Card,0,17.36
TX300404,CUST101050,PROD200098,1,2022-10-06,Credit Card,5,726.99
TX300405,CUST101425,PROD200592,1,2024-08-23,Cash,5,1111.13
TX300406,CUST101383,PROD201036,1,2022-07-25,Debit Card,5,195.76
TX300407,CUST101083,PROD201413,2,2022-05-27,Credit Card,20,61.94
TX300408,CUST100201,PROD200356,2,2021-08-21,Credit Card,5,875.39
TX300409,CUST100761,PROD201663,2,2021-02-23,Debit Card,5,1948.79
TX300410,CUST100873,PROD200927,3,2022-01-17,Credit Card,5,2071.38
TX300411,CUST100580,PROD200010,3,2023-10-20,Mobile Pay,10,991.52
TX300412,CUST100369,PROD200080,4,2023-11-27,Debit Card,0,5905.04
TX300413,CUST100532,PROD201284,4,2023-03-04,Credit Card,15,651.98
TX300414,CUST101175,PROD200005,3,2024-02-25,Credit Card,0,1973.07
TX300415,CUST101125,PROD201481,4,2021-08-30,Credit Card,0,4409.96
TX300416,CUST100898,PROD200372,3,2022-06-21,Credit Card,5,3009.51
TX300417,CUST100606,PROD200480,2,2022-06-18,Mobile Pay,0,2481.96
TX300418,CUST101469,PROD200221,3,2023-07-03,Mobile Pay,0,4466.79
TX300419,CUST100872,PROD201104,3,2022-03-16,Mobile Pay,0,2218.95
TX300420,CUST101252,PROD200514,4,2024-06-07,Cash,20,2993.15
TX300421,CUST101148,PROD201083,4,2022-08-08,Debit Card,0,2504.64
TX300422,CUST100769,PROD200220,3,2023-10-03,Mobile Pay,0,3439.77
TX300423,CUST100833,PROD200348,1,2022-02-14,Mobile Pay,15,656.36
TX300424,CUST100998,PROD201584,4,2021-09-09,Mobile Pay,30,1764.31
TX300425,CUST100937,PROD200227,3,2021-10-05,Mobile Pay,10,3342.95
TX300426,CUST100235,PROD200289,4,2021-06-01,Debit Card,20,2980.0
TX300427,CUST100161,PROD200292,1,2023-07-15,Credit Card,20,669.79
TX300428,CUST100553,PROD200809,4,2021-12-20,Credit Card,5,2462.13
TX300429,CUST100787,PROD201216,3,2023-07-01,Debit Card,0,3987.36
TX300430,CUST101376,PROD200955,3,2021-06-29,Debit Card,10,1623.35
TX300431,CUST101091,PROD201497,1,2024-10-28,Cash,5,1414.82
TX300432,CUST101196,PROD201280,3,2022-10-17,Cash,0,1518.99
TX300433,CUST100558,PROD201529,1,2024-09-29,Debit Card,30,815.56
TX300434,CUST100260,PROD200387,3,2022-12-13,Credit Card,5,3303.92
TX300435,CUST100216,PROD200614,3,2021-05-13,Credit Card,20,1168.27
TX300436,CUST101147,PROD201421,4,2024-02-01,Credit Card,10,855.68
TX300437,CUST100804,PROD200365,4,2024-01-16,Credit Card,0,3925.76
TX300438,CUST101185,PROD200657,1,2022-08-18,Debit Card,20,70.2
TX300439,CUST100200,PROD200289,4,2022-09-07,Credit Card,15,3166.25
TX300440,CUST101477,PROD201792,2,2021-11-19,Credit Card,0,193.28
TX300441,CUST100401,PROD201332,1,2024-07-30,Credit Card,15,1219.4
TX300442,CUST101485,PROD201301,2,2021-12-23,Cash,0,1588.14
TX300443,CUST100274,PROD201487,1,2023-01-11,Credit Card,10,455.69
TX300444,CUST100205,PROD200188,2,2023-11-08,Cash,0,177.44
TX300445,CUST101063,PROD200917,4,2022-04-05,Credit Card,20,4392.67
TX300446,CUST101296,PROD201201,4,2021-09-06,Credit Card,10,1781.42
TX300447,CUST100866,PROD201551,3,2022-02-16,Debit Card,0,709.35
TX300448,CUST100092,PROD200923,2,2021-10-12,Mobile Pay,0,1850.32
TX300449,CUST101065,PROD200987,3,2022-04-30,Debit Card,0,3352.41
TX300450,CUST101488,PROD200374,1,2023-10-09,Debit Card,10,251.27
TX300451,CUST100378,PROD201621,2,2021-02-23,Cash,0,1202.54
TX300452,CUST101130,PROD200759,3,2023-01-10,Cash,30,1970.72
TX300453,CUST101351,PROD201477,1,2024-02-09,Credit Card,20,186.0
TX300454,CUST100064,PROD200216,2,2024-03-18,Cash,5,93.97
TX300455,CUST100364,PROD201065,3,2023-01-26,Mobile Pay,0,4432.5
TX300456,CUST100820,PROD200193,2,2023-08-16,Cash,20,1061.01
TX300457,CUST101047,PROD201350,2,2024-02-04,Cash,15,177.45
TX300458,CUST100539,PROD201396,3,2021-09-23,Debit Card,0,4132.29
TX300459,CUST101085,PROD201488,4,2024-06-07,Credit Card,5,4653.86
TX300460,CUST100490,PROD200162,4,2021-06-26,Debit Card,30,2310.59
TX300461,CUST101296,PROD200275,3,2021-05-15,Debit Card,5,253.91
TX300462,CUST100228,PROD200363,1,2022-09-26,Mobile Pay,20,534.85
TX300463,CUST101043,PROD201665,3,2023-03-27,Mobile Pay,30,2291.88
TX300464,CUST100002,PROD200774,3,2023-09-08,Cash,0,3664.08
TX300465,CUST101444,PROD200479,2,2023-12-13,Mobile Pay,30,416.7
TX300466,CUST100910,PROD200688,4,2023-04-22,Credit Card,0,2679.64
TX300467,CUST100306,PROD200459,4,2023-04-19,Mobile Pay,0,3304.64
TX300468,CUST100431,PROD201288,4,2024-03-23,Credit Card,0,289.64
TX300469,CUST100135,PROD200538,4,2021-06-01,Credit Card,5,4623.08
TX300470,CUST100514,PROD200973,3,2021-09-14,Debit Card,0,2754.93
TX300471,CUST100192,PROD201409,2,2022-10-12,Debit Card,0,933.46
TX300472,CUST101438,PROD200084,4,2024-08-08,Mobile Pay,0,2840.56
TX300473,CUST100872,PROD201731,4,2021-06-01,Debit Card,0,699.24
TX300474,CUST101141,PROD201339,2,2023-07-11,Mobile Pay,15,917.88
TX300475,CUST100665,PROD200242,3,2023-08-13,Credit Card,5,3429.75
TX300476,CUST100208,PROD201492,3,2024-10-24,Cash,15,3708.21
TX300477,CUST100951,PROD200879,3,2023-11-26,Cash,0,1590.93
TX300478,CUST101057,PROD201365,4,2022-12-07,Cash,0,5449.08
TX300479,CUST100648,PROD201200,4,2021-09-20,Credit Card,0,797.56
TX300480,CUST101341,PROD201153,4,2024-02-04,Cash,0,5886.28
TX300481,CUST100119,PROD200656,3,2024-08-03,Debit Card,10,2362.2
TX300482,CUST100626,PROD201106,4,2024-04-18,Cash,5,5346.3
TX300483,CUST100524,PROD201383,1,2022-01-08,Debit Card,0,1122.24
TX300484,CUST100768,PROD200087,2,2021-09-22,Credit Card,0,1875.64
TX300485,CUST101112,PROD201555,1,2023-06-06,Credit Card,0,859.6
TX300486,CUST100511,PROD200741,1,2023-10-27,Credit Card,15,241.34
TX300487,CUST100046,PROD200984,4,2021-04-24,Mobile Pay,0,5654.12
TX300488,CUST100771,PROD201661,2,2021-09-12,Debit Card,10,2432.7
TX300489,CUST100739,PROD200470,1,2023-11-28,Cash,0,1269.72
TX300490,CUST100521,PROD201521,3,2021-11-10,Debit Card,20,1066.73
TX300491,CUST101307,PROD201530,3,2022-09-15,Mobile Pay,0,3591.99
TX300492,CUST101400,PROD201377,3,2021-12-04,Credit Card,0,1898.43
TX300493,CUST100133,PROD200415,3,2021-11-28,Credit Card,10,94.42
TX300494,CUST100247,PROD201074,2,2022-10-23,Cash,5,1603.45
TX300495,CUST101341,PROD201623,3,2022-04-07,Cash,20,3596.04
TX300496,CUST100435,PROD200681,2,2022-12-10,Debit Card,10,1569.33
TX300497,CUST101199,PROD201086,2,2023-11-29,Credit Card,10,1492.13
TX300498,CUST100685,PROD201112,2,2022-08-05,Credit Card,15,1582.58
TX300499,CUST100585,PROD201724,2,2021-06-11,Debit Card,0,965.36
TX300500,CUST100350,PROD201213,4,2022-05-29,Debit Card,15,4162.11
TX300501,CUST100142,PROD200898,1,2022-02-07,Debit Card,0,1371.08
TX300502,CUST100966,PROD200600,4,2024-07-24,Credit Card,15,3683.29
TX300503,CUST100803,PROD201371,1,2024-02-03,Debit Card,10,1177.11
TX300504,CUST101421,PROD201561,4,2022-07-17,Credit Card,5,3677.72
TX300505,CUST100717,PROD201199,3,2021-09-14,Debit Card,0,825.27
TX300506,CUST100642,PROD201387,2,2024-07-04,Cash,0,1767.2
TX300507,CUST101392,PROD200775,3,2022-09-13,Credit Card,10,157.87
TX300508,CUST100500,PROD200900,3,2024-06-12,Credit Card,5,4273.89
TX300509,CUST100369,PROD201577,3,2023-12-29,Credit Card,0,3647.94
TX300510,CUST101405,PROD200482,4,2021-07-11,Mobile Pay,0,1768.64
TX300511,CUST101109,PROD201142,3,2023-10-27,Debit Card,5,2926.86
TX300512,CUST100786,PROD200168,2,2024-08-05,Debit Card,0,2576.82
TX300513,CUST100738,PROD201643,2,2021-12-12,Debit Card,20,844.85
TX300514,CUST101483,PROD200146,1,2024-04-27,Mobile Pay,0,1373.05
TX300515,CUST100949,PROD201711,4,2024-04-04,Debit Card,0,3237.64
TX300516,CUST101348,PROD201460,2,2021-11-12,Credit Card,0,797.88
TX300517,CUST100521,PROD200438,2,2021-12-17,Credit Card,0,1814.72
TX300518,CUST100488,PROD200887,4,2024-09-11,Cash,15,4613.97
TX300519,CUST100396,PROD201212,3,2024-07-02,Credit Card,0,296.31
TX300520,CUST100895,PROD200159,2,2024-05-24,Credit Card,0,331.16
TX300521,CUST100354,PROD200813,3,2022-11-23,Mobile Pay,30,2448.28
TX300522,CUST100946,PROD200401,2,2024-02-29,Mobile Pay,0,968.26
TX300523,CUST100287,PROD200585,1,2021-03-26,Mobile Pay,0,536.88
TX300524,CUST101482,PROD200863,3,2021-02-28,Credit Card,0,1971.57
TX300525,CUST100997,PROD201041,2,2021-06-16,Credit Card,0,349.26
TX300526,CUST100535,PROD200139,4,2021-04-04,Credit Card,15,1158.45
TX300527,CUST101314,PROD201138,4,2024-08-06,Cash,30,3185.87
TX300528,CUST100850,PROD200327,4,2024-03-27,Cash,15,3163.05
TX300529,CUST100837,PROD200224,2,2022-06-27,Cash,10,290.38
TX300530,CUST100167,PROD200557,3,2024-08-26,Mobile Pay,30,133.18
TX300531,CUST100949,PROD200438,1,2022-03-08,Cash,15,771.26
TX300532,CUST100620,PROD201573,1,2024-03-17,Credit Card,0,363.93
TX300533,CUST100427,PROD201741,2,2023-05-04,Credit Card,5,457.82
TX300534,CUST100489,PROD200385,2,2024-06-19,Credit Card,5,2150.14
TX300535,CUST100354,PROD200520,2,2024-08-01,Credit Card,0,1469.44
TX300536,CUST100195,PROD201276,3,2021-03-04,Credit Card,0,2554.83
TX300537,CUST100544,PROD200619,4,2023-10-17,Cash,10,2831.33
TX300538,CUST100716,PROD201121,3,2024-07-08,Credit Card,0,267.96
TX300539,CUST100823,PROD200786,3,2024-01-23,Cash,10,2759.29
TX300540,CUST100931,PROD201094,2,2022-08-17,Cash,0,598.3
TX300541,CUST101002,PROD200550,1,2024-08-07,Credit Card,5,1255.82
TX300542,CUST100658,PROD200446,3,2022-09-11,Credit Card,0,3568.86
TX300543,CUST100938,PROD201113,1,2023-09-17,Credit Card,0,978.05
TX300544,CUST100779,PROD201453,2,2022-05-17,Credit Card,10,2388.04
TX300545,CUST100010,PROD201242,3,2023-04-12,Debit Card,20,84.77
TX300546,CUST101279,PROD200106,4,2022-09-02,Debit Card,5,2510.17
TX300547,CUST100395,PROD201499,4,2023-07-18,Debit Card,10,1937.34
TX300548,CUST100730,PROD200915,3,2021-05-30,Credit Card,20,79.92
TX300549,CUST100408,PROD201477,4,2021-05-03,Debit Card,0,930.0
TX300550,CUST100361,PROD200903,3,2021-11-20,Debit Card,0,2645.28
TX300551,CUST101282,PROD201631,4,2023-06-20,Credit Card,0,3645.08
TX300552,CUST101026,PROD200543,2,2023-05-02,Credit Card,0,536.36
TX300553,CUST100083,PROD201149,4,2023-09-19,Mobile Pay,30,3977.48
TX300554,CUST100155,PROD201170,4,2023-08-10,Credit Card,5,4344.84
TX300555,CUST101199,PROD200279,2,2022-02-22,Cash,5,2628.4
TX300556,CUST100706,PROD200023,2,2022-11-28,Credit Card,5,741.82
TX300557,CUST100471,PROD200951,4,2024-05-27,Credit Card,20,3240.45
TX300558,CUST100618,PROD201744,1,2021-10-22,Debit Card,0,511.8
TX300559,CUST101447,PROD200119,1,2022-10-03,Mobile Pay,5,931.61
TX300560,CUST100133,PROD201675,3,2022-10-16,Cash,0,2303.46
TX300561,CUST100787,PROD201320,4,2022-12-09,Credit Card,15,2559.69
TX300562,CUST100906,PROD200854,3,2023-03-28,Mobile Pay,15,2805.0
TX300563,CUST100863,PROD201015,2,2021-09-25,Debit Card,30,151.79
TX300564,CUST101403,PROD200943,4,2023-01-29,Credit Card,0,1834.92
TX300565,CUST100666,PROD201105,2,2023-11-21,Credit Card,0,2168.72
TX300566,CUST100276,PROD200447,4,2024-02-25,Debit Card,20,1093.54
TX300567,CUST101259,PROD201743,4,2021-08-06,Debit Card,20,2372.96
TX300568,CUST100881,PROD200995,2,2022-10-16,Credit Card,0,2735.8
TX300569,CUST100012,PROD201493,4,2022-05-11,Mobile Pay,0,5758.56
TX300570,CUST100341,PROD201446,4,2023-08-14,Cash,0,3997.4
TX300571,CUST100034,PROD201568,3,2021-09-08,Cash,5,3421.85
TX300572,CUST100558,PROD201047,2,2022-07-02,Debit Card,15,2322.9
TX300573,CUST101237,PROD201084,1,2023-07-10,Debit Card,0,607.15
TX300574,CUST101435,PROD201724,1,2022-05-23,Credit Card,10,434.41
TX300575,CUST100404,PROD200083,4,2021-10-16,Debit Card,0,3944.08
TX300576,CUST100657,PROD200224,3,2021-07-18,Mobile Pay,0,483.96
TX300577,CUST100158,PROD201703,4,2021-04-14,Debit Card,0,699.12
TX300578,CUST100955,PROD200185,3,2022-08-18,Credit Card,5,2570.22
TX300579,CUST101133,PROD200374,4,2023-02-26,Credit Card,20,893.41
TX300580,CUST100548,PROD200071,1,2024-06-14,Mobile Pay,10,236.39
TX300581,CUST100984,PROD200073,2,2023-05-07,Credit Card,10,2462.09
TX300582,CUST101370,PROD201364,3,2022-05-24,Cash,0,2842.32
TX300583,CUST100278,PROD200152,4,2021-11-24,Debit Card,0,5662.44
TX300584,CUST100478,PROD200095,4,2022-11-02,Credit Card,0,1697.56
TX300585,CUST100110,PROD201588,3,2024-03-29,Cash,0,1387.41
TX300586,CUST100430,PROD200444,3,2022-10-03,Credit Card,5,4153.65
TX300587,CUST100541,PROD201709,1,2022-01-24,Debit Card,5,42.1
TX300588,CUST101138,PROD201133,3,2021-11-23,Credit Card,0,621.3
TX300589,CUST101113,PROD201481,4,2023-10-18,Debit Card,0,4409.96
TX300590,CUST101235,PROD200827,1,2023-11-21,Credit Card,0,743.77
TX300591,CUST100359,PROD201074,1,2023-08-15,Credit Card,30,590.74
TX300592,CUST100371,PROD200376,2,2023-10-19,Cash,5,2331.79
TX300593,CUST101238,PROD200764,2,2022-09-24,Credit Card,0,1627.54
TX300594,CUST101038,PROD201096,2,2023-10-16,Credit Card,10,293.17
TX300595,CUST100954,PROD200211,3,2021-02-17,Debit Card,0,2013.69
TX300596,CUST100258,PROD201455,1,2021-07-04,Debit Card,10,1157.85
TX300597,CUST100777,PROD200723,3,2023-03-17,Credit Card,20,2281.32
TX300598,CUST101486,PROD201786,1,2023-11-02,Mobile Pay,5,122.16
TX300599,CUST100119,PROD201191,4,2023-07-26,Cash,0,2356.72
TX300600,CUST100975,PROD200774,3,2022-05-09,Credit Card,5,3480.88
TX300601,CUST100912,PROD200330,1,2022-03-17,Debit Card,10,37.07
TX300602,CUST101151,PROD201765,2,2024-04-09,Credit Card,15,2468.72
TX300603,CUST100722,PROD200750,2,2022-12-24,Credit Card,0,1524.3
TX300604,CUST100522,PROD201517,4,2021-04-10,Mobile Pay,0,5995.92
TX300605,CUST100324,PROD201166,3,2021-04-14,Debit Card,10,1393.44
TX300606,CUST101343,PROD201605,1,2022-07-31,Mobile Pay,30,944.11
TX300607,CUST101073,PROD201468,2,2023-10-11,Credit Card,20,1676.77
TX300608,CUST100068,PROD200823,1,2024-05-08,Credit Card,15,953.08
TX300609,CUST100390,PROD200393,3,2024-09-01,Credit Card,0,4018.35
TX300610,CUST100382,PROD200511,2,2024-10-09,Credit Card,10,1981.91
TX300611,CUST100015,PROD200685,4,2023-08-22,Cash,0,4839.04
TX300612,CUST101462,PROD200620,4,2022-08-09,Debit Card,5,1675.5
TX300613,CUST100845,PROD201738,3,2024-01-05,Debit Card,0,118.8
TX300614,CUST100868,PROD201720,3,2021-01-17,Debit Card,20,1011.5
TX300615,CUST100567,PROD201351,1,2021-08-09,Cash,0,7.37
TX300616,CUST100131,PROD200603,4,2023-06-02,Mobile Pay,15,3708.21
TX300617,CUST101271,PROD201282,3,2021-10-02,Credit Card,0,2597.4
TX300618,CUST100272,PROD201460,3,2022-06-26,Cash,10,1077.14
TX300619,CUST101372,PROD200717,4,2023-01-20,Debit Card,0,1394.24
TX300620,CUST100483,PROD201587,1,2023-04-06,Cash,30,522.98
TX300621,CUST100549,PROD200348,1,2023-01-20,Mobile Pay,10,694.97
TX300622,CUST100356,PROD201716,4,2021-04-03,Credit Card,0,3220.8
TX300623,CUST101341,PROD200514,4,2023-04-01,Debit Card,0,3741.44
TX300624,CUST101071,PROD201472,4,2021-04-15,Mobile Pay,10,5231.2
TX300625,CUST101033,PROD200398,4,2024-03-13,Debit Card,0,1758.52
TX300626,CUST100232,PROD201619,4,2024-02-25,Mobile Pay,0,3571.76
TX300627,CUST100035,PROD200213,3,2022-02-03,Credit Card,10,522.72
TX300628,CUST100412,PROD201569,2,2023-01-13,Debit Card,10,938.63
TX300629,CUST101485,PROD200561,4,2024-02-08,Mobile Pay,0,5770.56
TX300630,CUST101027,PROD201312,2,2022-08-15,Credit Card,5,188.04
TX300631,CUST100043,PROD201282,1,2021-05-31,Debit Card,10,779.22
TX300632,CUST100567,PROD200257,3,2023-03-03,Credit Card,20,2410.58
TX300633,CUST101278,PROD201411,2,2023-10-30,Credit Card,15,2458.64
TX300634,CUST100739,PROD200693,1,2023-07-12,Debit Card,0,671.44
TX300635,CUST100113,PROD201568,1,2024-02-01,Cash,15,1020.55
TX300636,CUST100396,PROD201288,1,2022-07-27,Mobile Pay,0,72.41
TX300637,CUST101197,PROD201336,4,2024-06-30,Debit Card,0,1070.08
TX300638,CUST101278,PROD201063,3,2024-10-25,Cash,0,4452.18
TX300639,CUST100465,PROD200997,1,2024-06-05,Cash,15,987.56
TX300640,CUST101300,PROD200819,4,2021-09-01,Cash,30,1837.98
TX300641,CUST101487,PROD200209,2,2021-09-21,Cash,30,108.64
TX300642,CUST100846,PROD200271,3,2021-07-18,Debit Card,10,408.51
TX300643,CUST100501,PROD201159,2,2023-03-18,Debit Card,5,1965.59
TX300644,CUST100440,PROD200598,2,2023-02-04,Credit Card,0,577.66
TX300645,CUST100068,PROD201083,4,2022-11-26,Cash,0,2504.64
TX300646,CUST100325,PROD201533,2,2024-02-17,Credit Card,5,421.46
TX300647,CUST100066,PROD201699,3,2023-01-19,Credit Card,10,1567.76
TX300648,CUST100303,PROD201538,2,2021-10-23,Debit Card,0,2783.28
TX300649,CUST100971,PROD201038,4,2022-02-12,Mobile Pay,10,4934.16
TX300650,CUST100483,PROD201637,1,2024-05-18,Cash,5,13.17
TX300651,CUST100928,PROD201022,4,2023-11-09,Credit Card,20,4567.71
TX300652,CUST101440,PROD200254,1,2023-04-03,Cash,0,1157.18
TX300653,CUST101182,PROD200736,2,2023-10-22,Mobile Pay,5,2662.39
TX300654,CUST100148,PROD200721,1,2021-03-24,Debit Card,0,658.83
TX300655,CUST101050,PROD200534,4,2021-04-03,Debit Card,0,306.08
TX300656,CUST100986,PROD201258,4,2021-03-21,Debit Card,0,2300.88
TX300657,CUST100583,PROD201154,3,2021-10-08,Credit Card,0,4170.57
TX300658,CUST100247,PROD201693,3,2022-11-14,Mobile Pay,5,3200.98
TX300659,CUST101124,PROD201708,1,2023-08-29,Cash,5,104.34
TX300660,CUST100701,PROD201023,1,2023-11-30,Cash,20,436.31
TX300661,CUST100095,PROD200016,3,2023-07-25,Debit Card,15,856.98
TX300662,CUST101407,PROD200881,2,2021-11-02,Mobile Pay,0,2667.64
TX300663,CUST100281,PROD200953,3,2024-05-26,Credit Card,20,2426.21
TX300664,CUST100321,PROD200825,2,2023-11-22,Credit Card,20,1234.1
TX300665,CUST101419,PROD200991,1,2021-10-14,Credit Card,10,961.14
TX300666,CUST101301,PROD200877,1,2022-11-03,Cash,0,670.43
TX300667,CUST100528,PROD200184,4,2024-06-09,Cash,0,154.24
TX300668,CUST100262,PROD201414,4,2022-10-15,Debit Card,15,300.39
TX300669,CUST100579,PROD201446,2,2021-11-29,Debit Card,5,1898.76
TX300670,CUST101316,PROD201465,2,2023-03-16,Credit Card,0,1987.46
TX300671,CUST100293,PROD201719,3,2024-06-16,Credit Card,0,513.12
TX300672,CUST100394,PROD201678,2,2022-09-05,Credit Card,0,1447.2
TX300673,CUST100512,PROD201579,1,2024-04-30,Debit Card,20,1136.66
TX300674,CUST100920,PROD201035,1,2022-11-20,Cash,20,674.97
TX300675,CUST100809,PROD201543,1,2023-11-05,Cash,0,748.15
TX300676,CUST101203,PROD200079,4,2023-11-10,Credit Card,0,1200.76
TX300677,CUST100919,PROD200808,2,2023-12-27,Credit Card,0,556.98
TX300678,CUST100692,PROD201697,2,2023-10-01,Mobile Pay,0,1090.18
TX300679,CUST100234,PROD200301,4,2024-02-27,Credit Card,0,4241.84
TX300680,CUST100951,PROD201239,4,2022-09-06,Credit Card,15,4877.03
TX300681,CUST101360,PROD201271,4,2023-08-31,Credit Card,0,5423.64
TX300682,CUST101031,PROD201564,1,2021-02-04,Debit Card,5,831.84
TX300683,CUST101466,PROD201295,2,2023-01-25,Credit Card,0,1474.22
TX300684,CUST100538,PROD200132,3,2022-11-10,Credit Card,0,4116.66
TX300685,CUST100819,PROD201028,3,2024-10-11,Debit Card,0,2394.18
TX300686,CUST101114,PROD200755,2,2021-08-13,Credit Card,5,1376.32
TX300687,CUST100271,PROD201565,2,2023-05-04,Credit Card,0,2958.34
TX300688,CUST101028,PROD200628,4,2024-04-10,Cash,20,1318.62
TX300689,CUST101242,PROD201713,4,2022-09-23,Cash,0,5081.68
TX300690,CUST101141,PROD201009,1,2024-07-12,Credit Card,5,342.89
TX300691,CUST100592,PROD200772,4,2021-02-24,Credit Card,30,1710.24
TX300692,CUST100975,PROD201770,2,2024-05-07,Credit Card,10,1446.66
TX300693,CUST100114,PROD200140,1,2023-08-30,Debit Card,5,665.88
TX300694,CUST100262,PROD200482,3,2022-06-28,Cash,0,1326.48
TX300695,CUST101329,PROD201328,2,2024-09-04,Credit Card,15,1713.41
TX300696,CUST101445,PROD200344,3,2024-03-30,Debit Card,10,621.16
TX300697,CUST100206,PROD201585,2,2024-03-28,Credit Card,0,1644.42
